demand_id,demand_block_id,demand_area,demand_lat,demand_lon,demand_value,supplier_id,supplier_block_id,supplier_area,supplier_lat,supplier_lon,distribution_id,distribution_block_id,distribution_area,distribution_lat,distribution_lon,demand_to_supplier_miles,supplier_to_distribution_miles,demand_to_distribution_miles,triple_total_miles,distance_method,point_location_assumption
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.755,0.574,0.18,1.329,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.755,0.574,0.18,1.329,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.755,0.867,0.697,1.622,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.755,0.94,1.07,1.695,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.409,0.47,0.879,0.879,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.409,0.373,0.18,0.781,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.409,0.373,0.18,0.781,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.409,1.106,0.697,1.515,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.409,1.479,1.07,1.888,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.285,0.594,0.879,0.879,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.285,0.249,0.18,0.533,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.285,0.249,0.18,0.533,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.285,0.982,0.697,1.267,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.285,1.355,1.07,1.64,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.389,0.49,0.879,0.879,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.389,0.353,0.18,0.741,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.389,0.353,0.18,0.741,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.389,1.086,0.697,1.475,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.389,1.459,1.07,1.848,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.702,1.057,0.879,1.759,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.702,0.522,0.18,1.224,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.702,0.522,0.18,1.224,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.702,0.815,0.697,1.517,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.702,0.892,1.07,1.594,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.577,1.035,0.879,1.612,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.577,0.397,0.18,0.973,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.577,0.397,0.18,0.973,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.577,0.69,0.697,1.267,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.577,0.914,1.07,1.491,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.739,1.245,0.879,1.984,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.739,0.559,0.18,1.298,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.739,0.559,0.18,1.298,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.739,0.852,0.697,1.591,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.739,0.704,1.07,1.443,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.68,0.808,0.879,1.488,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.68,0.5,0.18,1.18,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.68,0.5,0.18,1.18,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.68,1.079,0.697,1.759,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.68,1.452,1.07,2.132,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.599,0.589,0.879,1.188,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.599,0.563,0.18,1.163,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.599,0.563,0.18,1.163,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.599,1.297,0.697,1.896,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.599,1.67,1.07,2.269,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_STATE_ST_W_B_ST_1,STATE_ST_W_B_ST,Columbia,32.7172463,-117.1669394,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.9,0.602,0.879,1.502,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_STATE_ST_W_B_ST_1,STATE_ST_W_B_ST,Columbia,32.7172463,-117.1669394,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.9,0.864,0.18,1.763,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_STATE_ST_W_B_ST_1,STATE_ST_W_B_ST,Columbia,32.7172463,-117.1669394,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.9,0.864,0.18,1.763,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_STATE_ST_W_B_ST_1,STATE_ST_W_B_ST,Columbia,32.7172463,-117.1669394,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.9,1.597,0.697,2.497,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_STATE_ST_W_B_ST_1,STATE_ST_W_B_ST,Columbia,32.7172463,-117.1669394,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.9,1.97,1.07,2.87,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_COLUMBIA_ST_W_B_ST_1,COLUMBIA_ST_W_B_ST,Columbia,32.7172386,-117.167824,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.951,0.654,0.879,1.605,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_COLUMBIA_ST_W_B_ST_1,COLUMBIA_ST_W_B_ST,Columbia,32.7172386,-117.167824,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.951,0.914,0.18,1.865,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_COLUMBIA_ST_W_B_ST_1,COLUMBIA_ST_W_B_ST,Columbia,32.7172386,-117.167824,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.951,0.914,0.18,1.865,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_COLUMBIA_ST_W_B_ST_1,COLUMBIA_ST_W_B_ST,Columbia,32.7172386,-117.167824,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.951,1.648,0.697,2.599,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_COLUMBIA_ST_W_B_ST_1,COLUMBIA_ST_W_B_ST,Columbia,32.7172386,-117.167824,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.951,2.021,1.07,2.972,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_16TH_ST_MARKET_ST_1,16TH_ST_MARKET_ST,East Village,32.7109864,-117.1499028,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.523,1.402,0.879,1.925,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_16TH_ST_MARKET_ST_1,16TH_ST_MARKET_ST,East Village,32.7109864,-117.1499028,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.523,0.559,0.18,1.083,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_16TH_ST_MARKET_ST_1,16TH_ST_MARKET_ST,East Village,32.7109864,-117.1499028,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.523,0.559,0.18,1.083,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_16TH_ST_MARKET_ST_1,16TH_ST_MARKET_ST,East Village,32.7109864,-117.1499028,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.523,0.174,0.697,0.697,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_16TH_ST_MARKET_ST_1,16TH_ST_MARKET_ST,East Village,32.7109864,-117.1499028,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.523,0.547,1.07,1.07,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_17TH_ST_MARKET_ST_1,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.575,1.454,0.879,2.029,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_17TH_ST_MARKET_ST_1,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.575,0.611,0.18,1.186,local_equirectangular_manhattan_miles,block_centroid
demand_11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,supplier_17TH_ST_MARKET_ST_1,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.575,0.611,0.18,1.186,local_equirectangular_manhattan_miles,block_centroid
